
﻿🇨🇳卫视高清,#genre#
      Thai PBS,mitv://ns2.hellotvvod.com:9906/e1b62ea69e654ae8806db48e6f48aafd
      News 1,mitv://ns2.hellotvvod.com:9906/4d07f13e39c74f1a9c2a39bdbb07f7a4
      Zee Nung,mitv://ns2.hellotvvod.com:9906/d47a15d888f34158bf996ca3066b84f8
      Channel 4050,mitv://ns2.hellotvvod.com:9906/f8b4e82d8a124d08b748a2bade561667
      TVB Thai,mitv://ns2.hellotvvod.com:9906/0e79ef6b9b73412ca06653034eb55126
      Bluesky,mitv://ns2.hellotvvod.com:9906/a5e9be48c6f04be39a139b201ffe59f1
      Top News,mitv://ns2.hellotvvod.com:9906/d8452e6937b74d00ad002b2fef4f0d9d
      True Sport 2,mitv://ns2.hellotvvod.com:9906/23b13474e0e4425a9155dda15a57da1e
      True Sport 3,mitv://ns2.hellotvvod.com:9906/7cbfb00c6b6143e3bf3df7215f186509
      True Sport 4,mitv://ns2.hellotvvod.com:9906/23f84acf89ae4a1e9f35b516a680fbed
      True Sport 5,mitv://ns2.hellotvvod.com:9906/85ea40b3ee2a4ec18b8a025d3954fae2
      True Sport 7,mitv://ns2.hellotvvod.com:9906/27881b972016455ca0dbab7c53fee97e
  菲律賓,#genre#
      Cartoon Network,mitv://ns2.hellotvvod.com:9906/2fe6375ba9e046ceb86a573e65c8ef71
      Nickelodeon,mitv://ns2.hellotvvod.com:9906/a644cf499be540c6ba4e1718a70a2bf9
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/32084f4f79ec4a788509bc4067bab5ad
      Boomerang,mitv://ns2.hellotvvod.com:9906/4599db368bd2431b84624c8e78516de4
      TV5,mitv://ns2.hellotvvod.com:9906/79b5f8fef3184e6eb701debb2b3933b2
      Golf Channel Philippines,mitv://ns2.hellotvvod.com:9906/43f27b86f0d74a3d81d591283e782115
  印度,#genre#
      SUN TV,mitv://ns2.hellotvvod.com:9906/af7fc20f18f6474ab03aff50fc51de7c
      CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/77db1a681202411eb982f3599e17d54a
      India TV,mitv://ns2.hellotvvod.com:9906/0d2338e257b7433abfaece8d4e73db55
      Janam TV,mitv://ns2.hellotvvod.com:9906/997bdff4d161447fb8ec423c39bf6ce8
      Colors Tamil,mitv://ns2.hellotvvod.com:9906/99c6a00cdcb84487be3e1d2647b73560
      NDTV,mitv://ns2.hellotvvod.com:9906/b366eabd27894e3ea8e17c62d96b881e
      Sun Music,mitv://ns2.hellotvvod.com:9906/2066f472098c4b049f99adbb816db6e6
      Chutti TV,mitv://ns2.hellotvvod.com:9906/af7f178a81514be098a1da48ed610d15
      Adithya,mitv://ns2.hellotvvod.com:9906/2d4fc08254464b0d8a9433b9b49d40c2
      Star Vijay,mitv://ns2.hellotvvod.com:9906/11ab30a6f80a4d58a4c60c389fa4e205
      Zee Tamil,mitv://ns2.hellotvvod.com:9906/7de6bb7ae84d4e2d88516f08c5a7ee98
  美國,#genre#
      CNN,mitv://ns2.hellotvvod.com:9906/def43e83134342b98955b617c1a310ec
      CNBC,mitv://ns2.hellotvvod.com:9906/056ef8d8e7664fd492a9b8abac5e1185
      Bloomberg TV,mitv://ns2.hellotvvod.com:9906/81b94db5b01b4404aa8e3fc40eb55cee
      ESPN,mitv://ns2.hellotvvod.com:9906/5eaa358bd1d74d649aa06d90bd0d0201
      CBSN,mitv://ns2.hellotvvod.com:9906/4ec33cfe8e88422093b72e9366dd2033
      Fox News,mitv://ns2.hellotvvod.com:9906/500f845eae184a05beb6465547342c44
      Food Network,mitv://ns2.hellotvvod.com:9906/0dcc78eae1b44097b36463f000759c24
      NBA,mitv://ns2.hellotvvod.com:9906/36edb96bf077451d9b97105523bca8ab
  新聞,#genre#
      CNN,mitv://ns2.hellotvvod.com:9906/def43e83134342b98955b617c1a310ec
      無綫新聞台,mitv://ns2.hellotvvod.com:9906/f658e83b6c104ecdb41558e6a4b14713
      無綫財經·資訊台,mitv://ns2.hellotvvod.com:9906/22a5b868769045f2a3544d16408a7cd2
      CGTN,mitv://ns2.hellotvvod.com:9906/7bc162f17ac74d4b94dc92877aa11314
      BBC World News,mitv://ns2.hellotvvod.com:9906/ee215810ef2e48899ba99cca8635fa82
      Al Jazeera English,mitv://ns2.hellotvvod.com:9906/de33d42e22a946c0947d590f48e87e1b
      CNBC,mitv://ns2.hellotvvod.com:9906/056ef8d8e7664fd492a9b8abac5e1185
      Bloomberg TV,mitv://ns2.hellotvvod.com:9906/81b94db5b01b4404aa8e3fc40eb55cee
      CNA,mitv://ns2.hellotvvod.com:9906/aa44920eb318409c8e77e8bd10822386
      壹電視新聞台,mitv://ns2.hellotvvod.com:9906/3f9a9f9652c44eb1a5bdc9ca5b0ef3dd
      年代新聞,mitv://ns2.hellotvvod.com:9906/247296d0389743b1b8a6bd10a695f468
      now新聞台,mitv://ns2.hellotvvod.com:9906/241fa175fb7f4c5ab30cc8946f81c5e3
      now直播台,mitv://ns2.hellotvvod.com:9906/47f87ebf326d432887ee070944f98e47
      東森新聞台,mitv://ns2.hellotvvod.com:9906/953c80a12b7c4103bb45d3b0e0b21014
      中天新聞台,mitv://ns2.hellotvvod.com:9906/622fa4b2e44f443aa2ce813022a610ab
      民視新聞台,mitv://ns2.hellotvvod.com:9906/1053bb73a56a488fa366b4ff89b57c9c
      三立新聞台,mitv://ns2.hellotvvod.com:9906/a716a3cd607744668affe24459f50a65
      TVBS新聞台,mitv://ns2.hellotvvod.com:9906/6a88c6ab9bf64b878c765a81ee67057c
      東森財經新聞台,mitv://ns2.hellotvvod.com:9906/d360883700274b009077183e76707b9e
      非凡新聞台,mitv://ns2.hellotvvod.com:9906/96e75a7747e4473ebd68082a284da4be
      TNN 16,mitv://ns2.hellotvvod.com:9906/28d0e9dea18f43d3844b0e34925a1524
      JKN 18,mitv://ns2.hellotvvod.com:9906/9e89eb9cbd964773820936108a05d9f2
      三立iNEWS,mitv://ns2.hellotvvod.com:9906/c9de4df8aa64488f9aa1bac23a385339
      Sky News,mitv://ns2.hellotvvod.com:9906/69ea224b3c494834bef1c6bb760ced03
      DW,mitv://ns2.hellotvvod.com:9906/7411e3bd280e4f29a89569ff9676bbd0
      Euronews,mitv://ns2.hellotvvod.com:9906/0669082b0e5a491ead01d60a3cc501eb
      France24,mitv://ns2.hellotvvod.com:9906/0bb39f4a5c5f4dacb90ca4a91231980f
      CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/77db1a681202411eb982f3599e17d54a
      HKC新聞台,mitv://ns2.hellotvvod.com:9906/ae404faedbd249f6b8c0c835c0d27975
      非凡商業台,mitv://ns2.hellotvvod.com:9906/54101535bed244c08b9c3912a47e7fd1
      HKC財經資訊台,mitv://ns2.hellotvvod.com:9906/80f28a955ee8490f9fcd98a89757a10b
      國會頻道1,mitv://ns2.hellotvvod.com:9906/369901e433294b37b8e4fbc341e3f243
      國會頻道2,mitv://ns2.hellotvvod.com:9906/00901e1c00934bf8bdc9cd2b3fae8185
      CBSN,mitv://ns2.hellotvvod.com:9906/4ec33cfe8e88422093b72e9366dd2033
      Fox News,mitv://ns2.hellotvvod.com:9906/500f845eae184a05beb6465547342c44
      中視新聞台,mitv://ns2.hellotvvod.com:9906/879f797b82124de0bfa016e831cb2ab8
      寰宇新聞台,mitv://ns2.hellotvvod.com:9906/dddb191f81fd4787998d75ef2d7071fc
      華視新聞,mitv://ns2.hellotvvod.com:9906/fca6a3074cce4afca2b30fc7e78347ad
      NHK新聞資訊台,mitv://ns2.hellotvvod.com:9906/e938e6046f404a3993a89233e092d356
      ABC Australia,mitv://ns2.hellotvvod.com:9906/644132d0f7814bd1a10c8659ed56a271
      台視新聞台,mitv://ns2.hellotvvod.com:9906/4ece36e45459497ba57f5f1722d46744
      寰宇新聞台灣台,mitv://ns2.hellotvvod.com:9906/75c261c131b04298bcf0df6b0f3ee793
      台視財經台,mitv://ns2.hellotvvod.com:9906/9af10136be8b46398620ce326c46d055
  音樂,#genre#
      MTV,mitv://ns2.hellotvvod.com:9906/fe997fef80da4b0fb12208d651e24cbb
      Music Japan TV,mitv://ns2.hellotvvod.com:9906/5168c4914b5f47b291138073217d7b3e
      MTV Live,mitv://ns2.hellotvvod.com:9906/f5eeec290af444da94f0897b68c8dff2
      Mezzo Live,mitv://ns2.hellotvvod.com:9906/7a21c9301cb34882a8d70fdfa37640b6
      CLASSICA 古典樂,mitv://ns2.hellotvvod.com:9906/2ced715c0f064e4ab1be43bc1c6b4b31
      CMusic,mitv://ns2.hellotvvod.com:9906/0c0f41a8525043ae965b44926c58f0b3
  體育,#genre#
      CCTV5,mitv://ns2.hellotvvod.com:9906/6b4a767731964393983fd3a93e567b17
      CCTV5+,mitv://ns2.hellotvvod.com:9906/cb0d86d128b04dab82465ef1c6bfb901
      魅力足球,mitv://ns2.hellotvvod.com:9906/defcef74038c40eb81689542954b79bf
      新視覺,mitv://ns2.hellotvvod.com:9906/f544a7ef39134d9d9f8b69aa4fa908a0
      廣東體育,mitv://ns2.hellotvvod.com:9906/cf4d0003218f4675816f63888120bef9
      Astro Cricket,mitv://ns2.hellotvvod.com:9906/2113222d6b9b40ecb827db620004b0fc
      Astro Arena,mitv://ns2.hellotvvod.com:9906/7c1bb7e327434cff8f0b6998afe14a4f
      Astro SuperSport,mitv://ns2.hellotvvod.com:9906/09d380d6faad45e79b2830c569b76c86
      Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/051ba22a3cdb4e0fa8bc37bb071bb33c
      Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/62dd4f78c9f3492bbdaa0aff2d73a265
      Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/2d323f26fb3540949cf10efb888f7552
      beIN Sports 3,mitv://ns2.hellotvvod.com:9906/9ea63d084a5641f29ea1218e6be88d2c
      WWE,mitv://ns2.hellotvvod.com:9906/886edcca85f14dd4b78ab3c7c537a5c3
      緯來育樂台,mitv://ns2.hellotvvod.com:9906/c2ba40c2d5624dc89eb75b9473185b1d
      緯來體育台,mitv://ns2.hellotvvod.com:9906/d6044e59197040fcb38f536e3d2fb2f2
      ELEVEN體育1台,mitv://ns2.hellotvvod.com:9906/02b675ad45734744a7b69174cbaa9e27
      Z頻道,mitv://ns2.hellotvvod.com:9906/52f346db596e476bacaa75d43b1f0884
      J Sports 1,mitv://ns2.hellotvvod.com:9906/692b82b7719f43ef9fe2ba801997edc4
      J Sports 2,mitv://ns2.hellotvvod.com:9906/85188bd6121b4520b1228a83d8cb7aff
      J Sports 3,mitv://ns2.hellotvvod.com:9906/4f917eda9c6f4dab8130666bab980568
      J Sports 4,mitv://ns2.hellotvvod.com:9906/438d65e99f334870b2347d8708d26d9c
      RTM Sport,mitv://ns2.hellotvvod.com:9906/a39f5807ffb4481e8fe42631f997e93e
      Skynet Sports HD,mitv://ns2.hellotvvod.com:9906/c425bcba8f054914bc5cbd3aa60fee56
      Skynet Sports 2,mitv://ns2.hellotvvod.com:9906/d260be5e134b406c935c64e018552eac
      Skynet Sports 5,mitv://ns2.hellotvvod.com:9906/247ced6c4cb247519e83d21101a5547e
      Skynet Sports 6,mitv://ns2.hellotvvod.com:9906/ff98b2247a79419fb8c2da61c52e9dbb
      Fight Sports,mitv://ns2.hellotvvod.com:9906/376f5c00a3c947b89a585646501d3479
      Golf Channel Philippines,mitv://ns2.hellotvvod.com:9906/43f27b86f0d74a3d81d591283e782115
      ESPN,mitv://ns2.hellotvvod.com:9906/5eaa358bd1d74d649aa06d90bd0d0201
      HKC 18,mitv://ns2.hellotvvod.com:9906/ec04cc1dde974cc7869063e0e7fb013f
      HKC 603,mitv://ns2.hellotvvod.com:9906/f3ddb3c505164578a1112026eb209d40
      HKC体育台,mitv://ns2.hellotvvod.com:9906/e3c1d8827e0c4d30b440a11b2fa1eddf
      HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/4c40e3be847a45ad895f3e3f5b84c2ed
      愛爾達體育1台(備),mitv://ns2.hellotvvod.com:9906/da050f1fd34d4fc6aefd4b9e3ee75718
      愛爾達體育2台(備),mitv://ns2.hellotvvod.com:9906/dc332139f9d443628b2f2a5ab4d0c0d5
      愛爾達體育3台(備),mitv://ns2.hellotvvod.com:9906/17d42f2d32764ef5a1ab31f00c1e6012
      TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/8ca42885e5034ab9b9112b21feda9b64
      博斯高球,mitv://ns2.hellotvvod.com:9906/73b2be84621d44b2915672ff5c7994bc
      博斯高球二台,mitv://ns2.hellotvvod.com:9906/f5c0db11becf46468b75e43ccaee733d
      博斯網球台,mitv://ns2.hellotvvod.com:9906/4c7d6168aab941b997bf10d8061bf895
      博斯魅力網,mitv://ns2.hellotvvod.com:9906/09aa17e50e8a4a7bac1a05ce17f56991
      博斯無限台,mitv://ns2.hellotvvod.com:9906/f562cbdf8ef64cfdb8e52933dccf2d8e
      博斯無限二台,mitv://ns2.hellotvvod.com:9906/ba980641089e4011a6d267bf86924593
      SPOTV,mitv://ns2.hellotvvod.com:9906/be2fb509966c459ab31811f89be9ab78
      博斯運動,mitv://ns2.hellotvvod.com:9906/73ae1165e0e44bef84bd58bdff82cf60
      ELEVEN體育2台,mitv://ns2.hellotvvod.com:9906/9e9ea30b9bf04fccb0109647e62d5724
      智林體育台,mitv://ns2.hellotvvod.com:9906/4d8a5a456f9b4ec8aca6874294be7926
      博斯運動二台,mitv://ns2.hellotvvod.com:9906/d576fb225a1542ab8cf034e901a6bb84
      beIN Sports,mitv://ns2.hellotvvod.com:9906/ebf1aaae40224b81b43035ee68919ce6
      Eurosport HD,mitv://ns2.hellotvvod.com:9906/c56958c4bd2c43388ee5bbefc4395467
      Astro Arena 2,mitv://ns2.hellotvvod.com:9906/c18cf80f8fea4bd59f50f5dcda5fe17d
      Astro SuperSport 5,mitv://ns2.hellotvvod.com:9906/42ae50ff80ef4299b9151db1ad93853f
      NBA,mitv://ns2.hellotvvod.com:9906/36edb96bf077451d9b97105523bca8ab
      Premier Sports,mitv://ns2.hellotvvod.com:9906/d1a6d1a7169b426787cd93e311d9a114
      eGG Network,mitv://ns2.hellotvvod.com:9906/8762f80c47944b27abdec8d0c47359cb
      Golf Channel,mitv://ns2.hellotvvod.com:9906/f62eef3a44f041479506b5418f56984b
      CCTV16,mitv://ns2.hellotvvod.com:9906/ec15893685644fab88626eadd3a4dee7
      True Sport 2,mitv://ns2.hellotvvod.com:9906/23b13474e0e4425a9155dda15a57da1e
      True Sport 3,mitv://ns2.hellotvvod.com:9906/7cbfb00c6b6143e3bf3df7215f186509
      True Sport 4,mitv://ns2.hellotvvod.com:9906/23f84acf89ae4a1e9f35b516a680fbed
      True Sport 5,mitv://ns2.hellotvvod.com:9906/85ea40b3ee2a4ec18b8a025d3954fae2
      True Sport 7,mitv://ns2.hellotvvod.com:9906/27881b972016455ca0dbab7c53fee97e
      beIN Sports 2,mitv://ns2.hellotvvod.com:9906/2b0b58406c884704a91acf9ebd0d2d4a
      愛爾達體育1台,mitv://ns2.hellotvvod.com:9906/6517abddb67747acbab2fefa2c66dee9
      愛爾達體育2台,mitv://ns2.hellotvvod.com:9906/095117540c854b59ad9c50789ba0da39
      愛爾達體育3台,mitv://ns2.hellotvvod.com:9906/94970782768f440cab86c58c4526f100
      Hub Sports 1,mitv://ns2.hellotvvod.com:9906/f08efebcb7094099bd670ea9784b8923
      Hub Sports 2,mitv://ns2.hellotvvod.com:9906/4606532de2c04a59ad830334d06ff3ff
      Hub Sports 3,mitv://ns2.hellotvvod.com:9906/5064a76039d84e7687aba185caeb2e18
  知識,#genre#
      CCTV9,mitv://ns2.hellotvvod.com:9906/11f4e4a65bd94391ad1892c03fd1cec8
      國家地理頻道,mitv://ns2.hellotvvod.com:9906/4d8fd18a478b4851af3068f5a96eb28a
      探索頻道,mitv://ns2.hellotvvod.com:9906/cecadee909a841d08bf57f33ecf63ac4
      TLC旅遊生活,mitv://ns2.hellotvvod.com:9906/1022d669637248cd9c8cc4c580128b80
      動物星球,mitv://ns2.hellotvvod.com:9906/0bd8ba31f0464c73a7cbc289b231e1c2
      Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/93bf1800a7ae4aca8f7675b978d4e5fc
      ELTV生活英語台,mitv://ns2.hellotvvod.com:9906/4066e533bde44add9aaf6c2266073be0
      達文西頻道,mitv://ns2.hellotvvod.com:9906/a823fac84f4c40818a29e002478d7fa7
      國家地理高畫質野生頻道,mitv://ns2.hellotvvod.com:9906/4d45126cac2e4d1ba1a3cd251e562cb3
      BBC Earth,mitv://ns2.hellotvvod.com:9906/00b332f34bbf4e42942543792dc82609
      Discovery Asia,mitv://ns2.hellotvvod.com:9906/33373d80c0084af181e7b368a1625e5d
      Discovery科學頻道,mitv://ns2.hellotvvod.com:9906/ad8b7d1ed5df499c894af11598421cfc
      DMAX,mitv://ns2.hellotvvod.com:9906/b1fce76ac9c440b5b03a40bb5a981bff
      EVE,mitv://ns2.hellotvvod.com:9906/ba508f74444d4a1ca8ffbc64623806ad
      HISTORY 2,mitv://ns2.hellotvvod.com:9906/68c41200c7ad4b6eb1ff4b3643e48ad1
      歷史頻道,mitv://ns2.hellotvvod.com:9906/1a373f737d54414da26a8a646c8e2aaa
      罪案偵緝頻道,mitv://ns2.hellotvvod.com:9906/97c7f30784fe4e62bf15f0796b8da27b
      BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/dee6eb4f686741dba6f53015a264115e
      LUXE TV,mitv://ns2.hellotvvod.com:9906/0e1fa6cfb8204d14aa9e4223afe32c94
      Lifetime,mitv://ns2.hellotvvod.com:9906/a80c87d12da3465384bdfa6a3794dfa9
      KLT-靖天國際台,mitv://ns2.hellotvvod.com:9906/7dab412b5ac74b54b6c9a7a4884e3408
      HGTV居家樂活頻道,mitv://ns2.hellotvvod.com:9906/f2b6db181e7b46b3893d845ec12130b1
      Love Nature,mitv://ns2.hellotvvod.com:9906/7a0d3aef505f4d829e2f8eac6950d36c
      美食星球,mitv://ns2.hellotvvod.com:9906/390d00a2991d428a8122948fb28c9c7f
      亞洲美食頻道,mitv://ns2.hellotvvod.com:9906/8d914a39f5eb401ea52c882a8ab658b8
      Food Network,mitv://ns2.hellotvvod.com:9906/0dcc78eae1b44097b36463f000759c24
      亞洲旅遊台,mitv://ns2.hellotvvod.com:9906/914fe7a85ae54d9dae11f9c062ed5568
      EYE TV旅遊台,mitv://ns2.hellotvvod.com:9906/d56bd560369a4140a3edff663618c93f
      時尚頻道,mitv://ns2.hellotvvod.com:9906/43bd34432b3740b8b7a884966c78a39f
      TV5MONDE Style 生活時尚,mitv://ns2.hellotvvod.com:9906/ee104461c2db4bc0b07c08420d859c47
      Travel Channel,mitv://ns2.hellotvvod.com:9906/94170643ba204b3191458510ae0ac8c9
  兒少,#genre#
      CCTV14,mitv://ns2.hellotvvod.com:9906/b1c3f58a29e74cf89a32d7d74301d0ae
      CN卡通頻道,mitv://ns2.hellotvvod.com:9906/d515723f978d498d94d118ec3a45d9bb
      星空衛視,mitv://ns2.hellotvvod.com:9906/a626bdbfdbc14f2fbbb6aa71958aab2b
      金鷹卡通,mitv://ns2.hellotvvod.com:9906/1e78cf513c4e405da6cedd48f1efcbb6
      MOMO親子台,mitv://ns2.hellotvvod.com:9906/4038df9ed2294d39bb78f9294a567fc0
      Astro小太陽,mitv://ns2.hellotvvod.com:9906/92e89c5cd60343a8bc882602f412f10a
      Astro Ceria,mitv://ns2.hellotvvod.com:9906/b6a756f6d09743d68557028cea7ad220
      Cartoon Network,mitv://ns2.hellotvvod.com:9906/2fe6375ba9e046ceb86a573e65c8ef71
      Nickelodeon,mitv://ns2.hellotvvod.com:9906/a644cf499be540c6ba4e1718a70a2bf9
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/32084f4f79ec4a788509bc4067bab5ad
      Boomerang,mitv://ns2.hellotvvod.com:9906/4599db368bd2431b84624c8e78516de4
      Animax,mitv://ns2.hellotvvod.com:9906/96bfa285388a4fccb1207a38d627646a
      尼克兒童頻道,mitv://ns2.hellotvvod.com:9906/ee4ce67d00284f4d9c128e2b46194fff
      靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/6bf5950f3f8744e8a21ea3d1e79ff110
      靖天卡通台,mitv://ns2.hellotvvod.com:9906/dbabda931eae4361b91cdd1aa96154c3
      達文西頻道,mitv://ns2.hellotvvod.com:9906/a823fac84f4c40818a29e002478d7fa7
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/866039f4489044258c86cddba6da7ed0
      Cbeebies,mitv://ns2.hellotvvod.com:9906/728b6da29bf14ecea0d669bd8211c0f0
      Dreamworks,mitv://ns2.hellotvvod.com:9906/86e324b1484a49b18ccc3a980f853079
      Baby TV,mitv://ns2.hellotvvod.com:9906/0ef11f4216f64642bbb3dfa98477a31d
      Hands Up,mitv://ns2.hellotvvod.com:9906/101b520936a84507a52fd7c3bdb9b39d
  電影,#genre#
      CCTV6,mitv://ns2.hellotvvod.com:9906/3cf3a77612d84baba2f6ce5a13c9b8b9
      天映頻道,mitv://ns2.hellotvvod.com:9906/b40352a5a3274e4ebb867892b621a314
      天映經典,mitv://ns2.hellotvvod.com:9906/e59313a5872945fa9ba6cebe04f11149
      tvN Movies HD,mitv://ns2.hellotvvod.com:9906/94ad37cf1cb444e1ad93eafaf9260d2a
      HKC電影台,mitv://ns2.hellotvvod.com:9906/f1fbc1581f19430c902d2b593462ff8f
      鳳凰電影台,mitv://ns2.hellotvvod.com:9906/000db1fd72994ae7908e51483bf71bdd
      衛視電影台,mitv://ns2.hellotvvod.com:9906/e7a8e598ca434ab3839e72298b151e11
      東森電影台,mitv://ns2.hellotvvod.com:9906/c20768ca8cc549cc96f3b1d0bae7a79b
      緯來電影台,mitv://ns2.hellotvvod.com:9906/4cb328e7a4bb4faa92daf973c8f1e556
      龍祥電影,mitv://ns2.hellotvvod.com:9906/46f3ba5c4ba040fd922b7d507432c59f
      HBO,mitv://ns2.hellotvvod.com:9906/74dc28888c2546e8b9161f15bac7f793
      東森洋片台,mitv://ns2.hellotvvod.com:9906/3eb36d6913a74b8186cfa912a90ffdcb
      AXN,mitv://ns2.hellotvvod.com:9906/120afa9c503947ddaffa9da9246abd80
      好萊塢電影台,mitv://ns2.hellotvvod.com:9906/710a44fc4caa4fc5a9c9d242dcee0a24
      CINEMAX,mitv://ns2.hellotvvod.com:9906/82954cd8c43e48409bbe76937b0e8033
      緯來育樂台,mitv://ns2.hellotvvod.com:9906/c2ba40c2d5624dc89eb75b9473185b1d
      HBO強檔鉅獻,mitv://ns2.hellotvvod.com:9906/a08cf4948fbd4f2f8b45af61be729bd7
      HBO原創鉅獻,mitv://ns2.hellotvvod.com:9906/aca8b9a2da6340748c262e42afd8f145
      美亞電影台HD,mitv://ns2.hellotvvod.com:9906/ad7c1f4844dc4596ba60ee436781d480
      龍華電影,mitv://ns2.hellotvvod.com:9906/b39b58b398ef458dbd192515fa18b0ac
      星衛HD電影台,mitv://ns2.hellotvvod.com:9906/ce659aab9e3b49d4bcfb3928d649b2eb
      靖天映畫,mitv://ns2.hellotvvod.com:9906/23050194ed2b45afa670e38a6466b049
      靖天電影台,mitv://ns2.hellotvvod.com:9906/4a109f229bd6419e88f7739ce7f26e6e
      WARNER TV,mitv://ns2.hellotvvod.com:9906/00b865be65364dec90c70d94bc743530
      Star Movies HD,mitv://ns2.hellotvvod.com:9906/86252ae15bb94e2ea327b57e4ceb55d1
      AMC最愛電影,mitv://ns2.hellotvvod.com:9906/8e511d6f474f493fa483e3e4db2308d7
      HBO Family,mitv://ns2.hellotvvod.com:9906/541d760c286940f2aa1f1302e6f0af04
      CatchPlay電影台,mitv://ns2.hellotvvod.com:9906/9c1a56d31a3b4966a1f3719541d8216b
      CinemaWorld,mitv://ns2.hellotvvod.com:9906/52afee8aebbd4457b3fa9d6f092af8ef
      壹電視電影台,mitv://ns2.hellotvvod.com:9906/855ee3ecba8c4aeb8855cc8f6522c9c1
      采昌影劇台,mitv://ns2.hellotvvod.com:9906/295a91168526474da25f0401c6b39bc7
      BOO,mitv://ns2.hellotvvod.com:9906/08c9106e61af44cbaafae4e2768caa66
      Thrill,mitv://ns2.hellotvvod.com:9906/e8239817caf44d86be0927bc325dde6c
      爆谷星影台,mitv://ns2.hellotvvod.com:9906/4103f70ce5514fac9c9e8df4da8bcb62
      HITS Movies,mitv://ns2.hellotvvod.com:9906/51dc07296d5e4e35b98003ffba09ed16
      SHOWCASE MOVIES,mitv://ns2.hellotvvod.com:9906/8e8900682fa84d7887cc3c52e6f8c71e
      影迷數位電影台,mitv://ns2.hellotvvod.com:9906/c151059ac92848478948ab8e07a2f49b
      美亞電影台(粵語),mitv://ns2.hellotvvod.com:9906/576692ca8c8f41ebba3dc14b183f87ab
      爆谷台,mitv://ns2.hellotvvod.com:9906/9dc346998d78436ca731179cea5beedb
  戲劇,#genre#
      東森戲劇台,mitv://ns2.hellotvvod.com:9906/e572e883b3444da0976d7f6cbb681979
      八大戲劇台,mitv://ns2.hellotvvod.com:9906/bd798be6dd73438fbd40531dec82f259
      緯來戲劇台,mitv://ns2.hellotvvod.com:9906/f590483f4f984b0992b6ac433c51ab5a
      三立戲劇台,mitv://ns2.hellotvvod.com:9906/9596c701af704a73b24c967e2a1bbfe8
      龍華戲劇,mitv://ns2.hellotvvod.com:9906/63eb65441b134f1da41e79887e92fb5a
      靖天戲劇台,mitv://ns2.hellotvvod.com:9906/d9950d394bff48299c5a28ed765cc6d9
      靖洋戲劇台,mitv://ns2.hellotvvod.com:9906/90d3ab772b8e472e99e5f088878802e7
      EYE TV戲劇台,mitv://ns2.hellotvvod.com:9906/0d9d61810be0403ea38ddaca1f6ffe2d
      愛爾達影劇台,mitv://ns2.hellotvvod.com:9906/22b198d22644451182976202f365fd43
      Hub娛家,mitv://ns2.hellotvvod.com:9906/9e24fca4140b4f1c93226eec531f796e
      亞洲劇台,mitv://ns2.hellotvvod.com:9906/257d02a6760d4941a5b6ea083d8e67af
  SP,#genre#
      彩虹e台,mitv://ns2.hellotvvod.com:9906/510faedb36ce4af5bc20be5dfe8c32ba
      彩虹電影台,mitv://ns2.hellotvvod.com:9906/50a1410c1e5b49cf91d13fad662c053b
      LOOK TV,mitv://ns2.hellotvvod.com:9906/5ae808f410c54db0b623949dcb625e59
      潘朵啦玩美台,mitv://ns2.hellotvvod.com:9906/4fcbe0d9f4ad45e18ac3b8a65449b9f3
      驚豔成人電影台,mitv://ns2.hellotvvod.com:9906/a93d4f1c30e94e6392436c3fb140ca96
      松視1台,mitv://ns2.hellotvvod.com:9906/b4ad1fc3150a478ca168e012f3d4b59f
      松視2台,mitv://ns2.hellotvvod.com:9906/b8e4fa6886454c8ea622792b626c460f
      潘朵啦粉紅台,mitv://ns2.hellotvvod.com:9906/83c6bfa8f2b6450ebb3cb1842de2df0b
      PLAYBOY,mitv://ns2.hellotvvod.com:9906/905ea2adf4b84fe0a6a3afbaca030982
      香蕉台,mitv://ns2.hellotvvod.com:9906/1abfa9f5019641c2bda06a243d4822ef
      HOT,mitv://ns2.hellotvvod.com:9906/b84cc4d96f114d7baa8e9e8f0149e55a
      松視3台,mitv://ns2.hellotvvod.com:9906/860bbec482e8402791ce1f7e99e54e34
      JStar極限台,mitv://ns2.hellotvvod.com:9906/569377ec4a48428b9de172fa23429433
      HAPPY,mitv://ns2.hellotvvod.com:9906/2bdb7cf042814dada9ade05c758bb4e5
      K,mitv://ns2.hellotvvod.com:9906/b62a64d8ea0e41c9a15ef8ca867c6700
